genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
BARX2	4.94856509897984	2.90717289783615	0.557342500361614	5.21613351924522	1.82696506065923e-07	1.36086885391876e-05	TRUE	HARsv2_0460	NA	HARsv2_0460	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
BBIP1	48.4009502312408	1.32996811350995	0.157189242666963	8.46093594539265	2.65240070202851e-17	1.13092878208905e-14	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BCO1	14.2250786301697	1.98353194315531	0.568580930317106	3.48856572106466	0.000485619424795785	0.00871507138984018	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BCO2	24.5297288950993	1.97240917850781	0.46122298871524	4.27647629620991	1.89874763509634e-05	0.000665099561132187	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BDH2	13.7438545294742	-3.62884286362115	0.879895472325254	-4.12417494777123	3.72066022394707e-05	0.00117362152217106	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BDKRB2	2.01835233037909	4.29331288526163	0.916576430930676	4.68407515225138	2.81226819370897e-06	0.000142515148422997	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BLVRB	22.8931005320556	-1.27390705408551	0.285943056715268	-4.45510749139829	8.3851172140339e-06	0.000344861706604166	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BMI1	7.29293992685627	-5.88980475388333	1.10129222083185	-5.34808531511693	8.88895653173438e-08	7.18762556670342e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BMP6	20.0426583736339	-4.86918870817599	1.21627746072578	-4.00335356479471	6.24508622661761e-05	0.00176715657697722	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BPIFC	11.0978036927091	-2.82246315121004	0.816310422160292	-3.45758558826267	0.000545039083054098	0.00947877392681283	TRUE	HARsv2_1728	NA	HARsv2_1728	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
BRD3	31.4301051712065	-0.891559449930429	0.249812562932243	-3.56891358651265	0.000358464625950155	0.00691484414956891	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BRMS1L	43.2670929540118	-0.746437267784842	0.18920670607617	-3.94508885686294	7.97703925598861e-05	0.00213988628318599	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BSCL2	27.5386149464064	-22.5968047031189	3.18465188363365	-7.09553368116839	1.28853267360703e-12	3.00617103946244e-10	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CA1	4.93536451001896	4.24188628613239	0.881904670412843	4.80991475433127	1.50994677336835e-06	8.37241787116575e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CA13	5.97363043101188	2.09421733173171	0.479523729954064	4.36728612352996	1.25799882847636e-05	0.000481923806612041	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CAPRIN2	71.3862476876343	0.652381810766944	0.15021731201817	4.34292027997436	1.40601164381746e-05	0.000528429604127746	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CARM1	46.1845644988668	-0.875775740107814	0.195631651914088	-4.47665667359601	7.58210317932073e-06	0.000320110610860111	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CAT	2.58702122971074	2.50187468676562	0.612999878171507	4.08136245349407	4.47724708512248e-05	0.00135258973765123	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CBLB	74.5355651992284	0.695502531729822	0.158430546076651	4.38995224691916	1.13375555349689e-05	0.000443321086979476	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CBX1	46.0372608925529	-0.661510586615434	0.172497655095347	-3.83489611061546	0.000125617378546534	0.00306362699354615	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CBX6	88.9003868253707	-0.865756725471886	0.234404041540592	-3.69343770603018	0.000221242726012869	0.00479100929448184	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CC2D1A	29.5738613520587	1.39740360963912	0.303551244734801	4.60351796896752	4.15413336261322e-06	0.000194567647836032	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CC2D1B	18.1847760895431	-1.50925355713703	0.345593765286432	-4.36713190090724	1.25888709693238e-05	0.000481923806612041	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CCDC137	17.2460506160241	-1.42114777051276	0.313490382526677	-4.53330580370141	5.80676521630871e-06	0.000252819196829779	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CCDC170	5.19620768210498	2.09083768388078	0.510509202803587	4.09559254250155	4.21089974513721e-05	0.00128562408268201	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CCDC24	22.0314128137777	1.69238957635991	0.302873021087952	5.58778583275813	2.29983024165328e-08	2.21879332144251e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CCDC36	15.7783052999774	-2.46278650796827	0.638342663684784	-3.85809479465469	0.000114274329106395	0.00282600415880115	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CCDC88A	426.753986254252	0.536686203068149	0.110390492273281	4.86170676492264	1.16377933705381e-06	6.78779787861809e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CCL25	37.5180877534065	-5.75608551074238	1.64644414313214	-3.4960709324716	0.000472163167966321	0.00854801987101547	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CCNB1IP1	17.3119023846394	1.0612357568705	0.233707861307051	4.54086461163675	5.60240008843103e-06	0.000247405989619463	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CCPG1	54.1008188512991	-8.78127328609755	1.17017550294738	-7.50423612866591	6.17878387766641e-14	1.86343079627671e-11	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CCR6	1.40435479441055	3.88704099510978	0.979028183889577	3.97030551221414	7.17805297476462e-05	0.00198560682400368	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CD247	8.54937859067947	2.01681117095835	0.331295004169706	6.0876594744098	1.14573232379e-09	1.52720272041905e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CDC42SE1	29.4609278204435	0.914942505138562	0.251421469385191	3.63907866490439	0.000273615215047763	0.00562937127132377	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CDH4	103.306694217628	1.2179384142534	0.224439600239327	5.42657540360377	5.74455630375411e-08	5.03769068765387e-06	TRUE	HARsv2_1684,HARsv2_1685	NA	HARsv2_1684,HARsv2_1685	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
CELSR3	24.1948334260227	-0.918726780510481	0.209337522071892	-4.38873438176538	1.14012216465405e-05	0.000443321086979476	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CENPA	3.65164837596867	-4.32638598298848	1.21930287214401	-3.54824554409605	0.000387806507770123	0.007320957967294	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CENPT	7.27648199940131	2.77507565147042	0.603975469896717	4.59468271442376	4.33408222070896e-06	0.000202229911921005	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CENPW	11.3433375363594	3.73986861777347	0.523365854843159	7.14580170480212	8.94721419902174e-13	2.16926085433145e-10	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CEP290	93.266492952556	0.575867898462304	0.16371624097508	3.51747569472939	0.000435672247387761	0.00801649901629415	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CEP295	86.1730843287702	-0.507782058704411	0.146359805780815	-3.46940921378957	0.000521604319439764	0.00922694908422415	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CEP44	18.5303729500901	1.09753993586354	0.300413750242089	3.65342776413892	0.000258762609309711	0.00541494020436796	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CERK	45.4562602825841	-0.92471585137279	0.237149028864065	-3.89930271189448	9.6470105243828e-05	0.00246967464045535	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CERS1	23.4730252340515	-7.00182508306711	1.84279368792903	-3.79957079782269	0.000144946900833374	0.00343346442299744	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CERS5	65.5008969590991	0.738560579835896	0.202903597286335	3.63995803777519	0.0002726824751209	0.00561953134144988	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CFAP36	60.1964635807009	0.690526476140805	0.185376364448059	3.72499740296874	0.000195317232768924	0.00435152717691486	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CFI	17.834281615942	-5.03759046278911	1.09255658023609	-4.61082799181031	4.01068298117543e-06	0.00018968097883897	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CFLAR	20.2253829802597	-1.32617014102203	0.317407893229734	-4.17812590458226	2.93920945480792e-05	0.000979604444978433	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CHD3	75.7921070124534	-0.714480106167326	0.190511459299155	-3.75032614203745	0.000176604718444073	0.00401237807915578	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CHKB	7.55948135626335	-5.93881082973212	1.11079470905923	-5.34645221236414	8.96949480989638e-08	7.18762556670342e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CHRDL1	4.33690904387598	-5.13788567495677	1.37419624585342	-3.73882965439625	0.000184878944469288	0.00415641481520498	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CHURC1	7.03726973292675	-5.81888569984361	1.58602309799608	-3.66885306222569	0.000243641054020317	0.00517632582983028	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CIB1	6.39105900524873	2.85960380155678	0.587693088658478	4.86581152091541	1.13988109480059e-06	6.67991930673424e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
