genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
ADAMTSL3	94.2229170541812	-1.36100470844055	0.303787281446307	-4.48012405904853	7.45996665720312e-06	0.000278582408108929	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	480	NA	480	TRUE	FALSE	TRUE	TRUE	FALSE
ADCY6	27.2557963394845	0.843152539489794	0.227099451963835	3.71270177976503	0.000205058458582829	0.00386429050979266	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADD3	98.2859801509018	-0.904092037672898	0.218330644331856	-4.14093056171586	3.45899670237683e-05	0.000946944199663895	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADGRA2	10.1412946476995	-1.62141435880114	0.42754731417744	-3.79236240068679	0.000149220935901776	0.00300484629189853	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ADRA1A	45.9187863612899	-4.07260698172988	0.832286544197739	-4.89327505066847	9.91716539629959e-07	5.04729320717999e-05	TRUE	NA	HARsv2_2777	HARsv2_2777	FALSE	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
ADTRP	22.7898543749902	2.72393998931499	0.555700343129823	4.90181448147608	9.49554889953301e-07	4.91567857623035e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AEBP2	244.008491618505	-1.94575665769383	0.503834962596922	-3.86189288584657	0.000112511897094709	0.00242776118561069	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AFF2	49.0919023644368	1.6841026113129	0.319256272183701	5.27508073621764	1.32697654616306e-07	9.09431312489703e-06	TRUE	HARsv2_3167	NA	HARsv2_3167	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
AGAP2	78.1222178286161	-1.06598411632748	0.267091013867777	-3.99108940765486	6.5770477690514e-05	0.00158664700380596	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AHCY	8.33702910949663	1.87935958923475	0.320493611953537	5.86395334927054	4.51974512491593e-09	4.82452793776425e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AHR	16.1275435344062	3.26485516184658	0.733027860200088	4.45393052448975	8.43123926707573e-06	0.000309111270636679	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AK4	66.0615096844208	-0.696157194851182	0.189176764444445	-3.67992970434601	0.000233298256435372	0.00427017233554394	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ALDH6A1	12.9762006149852	-1.35292234147778	0.378553907914597	-3.57392253307024	0.000351673013680098	0.00583477288997159	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKAR	34.0426099237639	1.70856811874853	0.40541109846551	4.214408843802	2.50433272794705e-05	0.000738563847542722	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD23	21.4383412903015	-2.81899636222901	0.510642542707402	-5.5204886519694	3.38058226702616e-08	2.85150932201885e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD29	24.2396462886681	-2.21366592976723	0.487589015191835	-4.54002420234241	5.62477713720869e-06	0.000219566543135959	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD7	50.4634700993495	-3.97692647293907	0.795642300749551	-4.99838491391487	5.78124944522645e-07	3.12705967750321e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKUB1	13.2941469047147	-6.96627750700469	1.28153441234951	-5.43588797918662	5.45242036883773e-08	4.16247433474182e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANLN	4.57785411195513	1.87516634553269	0.460477451993056	4.0722218588913	4.65667917118444e-05	0.0012001894051886	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	1140	1140	FALSE	TRUE	TRUE	TRUE	FALSE
ANP32A	46.6722135863756	-0.747208838143108	0.217697750924314	-3.43232226777983	0.000598435982627539	0.00866364753673845	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANP32B	14.5950076914216	-1.10614329194491	0.316976543265714	-3.48966923718911	0.000483618727714594	0.00747814886979464	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANXA5	10.5048500206955	-5.44666371016158	1.11929286939639	-4.86616493241743	1.1378457272046e-06	5.67136163700079e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AP1S3	10.6784680582841	2.87780225911169	0.362837747807532	7.93137504711396	2.16732597170517e-15	8.43299544216377e-13	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AP3S2	28.7973942514044	-8.0637009581148	1.34797636820852	-5.98207887637642	2.20307535085617e-09	2.55514373865646e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
APEX1	9.97779737001801	1.57945895496816	0.306178475848083	5.15862178291017	2.48774272265124e-07	1.59975169860079e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
APIP	25.7815238198969	0.794231472472355	0.227406776140557	3.49255851541316	0.000478416762445084	0.0074173046126126	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
APOO	52.6864270836156	1.10591005871378	0.242644937961319	4.55772977588378	5.17095064179286e-06	0.00020449838243051	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ARHGAP25	7.77858800772989	2.83394680072162	0.662189204986152	4.27966324334884	1.87176308710325e-05	0.000578688259435638	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ARHGAP35	105.920443218473	-0.848446766049623	0.204903061115035	-4.14072274680803	3.46213225047071e-05	0.000946944199663895	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ASB8	15.3191780776013	0.965020133699911	0.22689044100118	4.2532427961339	2.10696913365555e-05	0.000638549288697319	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ASH1L	483.913088719408	-0.669613409270328	0.131664972361825	-5.08573690677714	3.66201399809978e-07	2.12361600216728e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ASS1	7.60091450795088	-5.56283712307741	1.1861913274047	-4.68966261559886	2.73655882515387e-06	0.000120030445632749	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ASTN2	366.965086170097	-0.919931985922592	0.222802104803169	-4.12891963805858	3.64471753027878e-05	0.000985708135655215	TRUE	HARsv2_3053	NA	HARsv2_3053	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
ATG10	63.3438070148515	0.94217827980392	0.194307859249942	4.84889434447413	1.24151521597835e-06	6.03836957061727e-05	TRUE	HARsv2_2271	NA	HARsv2_2271	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
ATG4C	76.6228982026122	-0.858340705587277	0.17171357850034	-4.99867694263665	5.77250214118118e-07	3.12705967750321e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ATP1A3	109.70591013005	-0.85948969617807	0.200109633006805	-4.29509406050854	1.74619284207544e-05	0.000547351354338395	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ATP2A1	1.90361273805488	2.5135646901805	0.714533567610233	3.51776991889569	0.000435189510958748	0.00694346016029685	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ATP6AP1L	28.0589163912574	1.72066105998614	0.413447477827444	4.16174037154067	3.15831313949573e-05	0.000885943560199942	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ATP6V1C2	21.4298698580207	-3.44711378800124	0.788500115382938	-4.37173529940085	1.23262911733515e-05	0.000419999220714594	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ATP6V1E2	3.5666871269304	3.00536627123069	0.547887533539139	5.48537078735338	4.12603054779164e-08	3.27422239917518e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AZIN2	36.1235286867525	0.985195320968521	0.193130892983166	5.1011793387938	3.37543525407879e-07	2.00564039579795e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BAIAP2L1	11.0001235766884	3.00180552733018	0.463535068022187	6.47589736875422	9.42500968627105e-11	1.55732146350413e-08	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BAIAP2L2	19.6787750759344	2.19122687396739	0.55954455545756	3.91609006395486	8.99966390310717e-05	0.00202526018655371	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BAZ1B	64.4165720679817	-0.517949061817233	0.147829109174932	-3.50370143409525	0.000458839484602559	0.00718191407634898	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BBIP1	38.2910106347358	1.01259434291007	0.172671740775675	5.86427366957266	4.51102941476519e-09	4.82452793776425e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BBOX1	2.98640927265536	2.03979616925782	0.526847010424205	3.87170493311792	0.00010807673601383	0.00235310756281376	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BBS4	40.391979158417	-1.1144552848261	0.235601033704977	-4.73026483500766	2.24227132211691e-06	0.000100543779506967	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BCL2L13	80.0697282466038	-0.72903802569861	0.198948385999147	-3.66445810574073	0.000247862805084238	0.00448907080319231	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BCL7A	36.8497431160138	-0.922010979926727	0.188776942498486	-4.88412921474307	1.03886934134315e-06	5.24303012354858e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BCO2	25.7178764381938	2.19026432772538	0.512793728572951	4.27123852278897	1.9439035717571e-05	0.000594255185706856	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BCOR	16.9336174596072	1.12165085284354	0.263952090444616	4.24944864408602	2.14297331514376e-05	0.00064783318614697	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BDH2	9.4898995455914	-4.73490286404211	1.00774367333437	-4.69851906723019	2.6205472784675e-06	0.000115361464499544	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BDP1	197.465728687415	-0.546888833616033	0.129213777567731	-4.23243437279254	2.31175380936388e-05	0.000693641155436497	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BMI1	5.00864339635279	-5.55999683879971	1.01509812326191	-5.47729988991929	4.31864958874149e-08	3.36074524770322e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BMP4	2.0308070563843	-4.30555705094106	1.1689766421657	-3.68318484359482	0.000230338009932759	0.00422239677174611	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BPGM	4.54033995707666	1.42526010091559	0.36437783782259	3.91148953907985	9.17286300897026e-05	0.00205656270658363	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BPIFC	11.0222040246915	-3.32350988495834	0.940633100095173	-3.53326911908806	0.000410454422891145	0.00663659684840884	TRUE	HARsv2_1728	NA	HARsv2_1728	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
BRI3	32.1790193806347	-1.14785679313773	0.29087135813497	-3.94626958287555	7.93782375038403e-05	0.00184387817851669	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BYSL	3.04251726726979	1.84280016417108	0.543023045122322	3.39359476678557	0.00068981686302994	0.00961747904119628	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
C15orf26	27.6075857418865	-3.50646117416828	1.03334046676542	-3.39332609816809	0.000690493852568063	0.00961747904119628	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
C6orf165	5.18217045292536	4.03176785904402	1.02892202478161	3.91843867847981	8.91243960651863e-05	0.00201283513912707	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CA1	2.48492526401438	3.58190968175605	0.706795606924819	5.06781542876377	4.02407313404954e-07	2.30039668923723e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CA13	3.43119248587493	2.55751538628022	0.523468280098389	4.88571224563887	1.03055619947388e-06	5.22292810002267e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CACNA1A	907.636379777571	-0.851138348528222	0.215891484990224	-3.94243593519571	8.06581993170444e-05	0.0018673689062614	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CALCB	3.82297004350377	-5.15522604611574	1.41337553006365	-3.64745669955358	0.000264848926857751	0.00472575111798548	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CALCRL	14.0851135530403	4.41690347766016	0.455120927735233	9.7049008483075	2.87355560183039e-22	3.15098433357075e-19	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CAPRIN2	58.3132902968043	0.998937463196665	0.14884057524418	6.71145930172507	1.92687540138055e-11	3.74870501475036e-09	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CARM1	36.3035590217418	-1.02568532621604	0.231261655050621	-4.43517247159512	9.19986047998745e-06	0.000333239390719545	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CASP2	11.687304891331	0.976828081423663	0.232377120129988	4.2036327882764	2.62664941373467e-05	0.000770867280497993	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CBX1	33.168616848135	-0.994086043299398	0.278540800403284	-3.56890639310333	0.000358474467073866	0.00592317674225339	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CBX6	51.5894563054182	-0.719268571271064	0.197420627189797	-3.64333039312842	0.000269133017323097	0.00477394478669293	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CC2D1A	31.9075268738499	1.41277506579101	0.380657777064232	3.71140470762697	0.00020611226071605	0.00386429050979266	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CC2D1B	18.8222893137599	-1.18657356273986	0.341424310989124	-3.4753634247728	0.000510161692552456	0.00776965951460571	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CCDC137	11.9848400992565	-1.1944112860321	0.338534853113762	-3.52817819213056	0.000418430378521134	0.00673846091551658	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CCDC170	4.01080844857369	2.33687340303236	0.500524070059276	4.66885319372475	3.02885710141718e-06	0.000130946503072738	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CCDC36	10.2748126133253	-3.26517061115161	0.859743071606377	-3.79784463403797	0.000145959759725944	0.00295537658955966	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CCDC88A	375.620739013789	0.831820695819188	0.0995608695286403	8.35489585172719	6.54904683042611e-17	3.43454795080868e-14	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CCDC93	42.8424340854874	1.25536890201192	0.146840490484822	8.54920123098938	1.23943261378536e-17	6.79547099430862e-15	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CCNB1IP1	11.3300835824402	1.35013874162658	0.349936825523746	3.85823566755468	0.000114208497337753	0.00245558448286627	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CCPG1	60.7478403722245	-9.1430288929564	1.17958886438926	-7.75103018430939	9.11500149257e-15	3.1412899429537e-12	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CCR6	1.14778064884282	3.52240290077224	0.93420483451106	3.77048241525723	0.000162932283543384	0.00320079674934901	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CD247	6.63301418016789	1.88896522886713	0.370287536188991	5.10134704588875	3.37244509991699e-07	2.00564039579795e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CD47	206.507917236563	0.53376272439055	0.122228574039114	4.36692261679943	1.26009345748936e-05	0.000424559980006609	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CDC42BPB	96.1241454589245	-0.693948688570545	0.130231014352097	-5.32859773858752	9.89739313458647e-08	7.02249152878718e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CDKL2	40.6044894574582	0.691892392947244	0.186353809913893	3.71278909332167	0.00020498770307866	0.00386429050979266	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CENPA	3.57905710435135	-4.43156479738662	1.17319547573246	-3.77734562487965	0.000158508693434243	0.00314980537101126	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CENPE	23.7568747741509	-3.92707936772206	1.09868197265093	-3.574354968478	0.00035109235501878	0.00583477288997159	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	164	164	FALSE	TRUE	TRUE	TRUE	FALSE
CENPT	8.54128556423092	2.93797341082906	0.686376024022068	4.2804138081819	1.86546125511646e-05	0.000578436854992666	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CENPW	19.8820177314038	5.51601012291225	0.353735311875448	15.5936089435551	8.04569055391501e-55	9.70471194613228e-51	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CEP112	270.394185088244	-0.5868703027806	0.167032366966198	-3.51351246132652	0.000442223670282333	0.00699809866469107	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CEP164	62.8098406642654	-0.743721999646523	0.212506092912913	-3.49976788642623	0.00046566344567066	0.00724752578281226	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CEP290	85.6444174677297	0.56127981912098	0.131393929448622	4.2717332640581	1.9395949499887e-05	0.000594255185706856	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CERK	37.845947061703	-1.36265795199083	0.224536433070967	-6.06876101732741	1.28900787497662e-09	1.60288793690392e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CERS1	28.4966298676674	-8.05122153296339	1.98640534685808	-4.05316142835505	5.05301091669234e-05	0.0012792677937666	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CERS3	13.1445468268466	-1.92400416080519	0.457590206449256	-4.20464453497554	2.614927944675e-05	0.000769299045577313	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CERS5	52.1939146508306	0.696658907069716	0.19391529143954	3.59259397182157	0.000327402527162036	0.00554766797874292	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CFAP36	51.5004586173457	0.779468475118347	0.132349965966688	5.88944975863869	3.8748358194065e-09	4.24893360488011e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CFI	15.3225633376718	-6.58256872864221	1.19186025781799	-5.52293667438273	3.33379917258218e-08	2.83185109997791e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CFLAR	21.5919600917004	-3.40269972732432	0.480293286781353	-7.084628956876	1.39417334323542e-12	3.36330377322113e-10	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CGGBP1	29.5656943102466	1.20459264136306	0.339792451798611	3.5450835796582	0.000392488611316407	0.00639982002220665	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
