genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
TENM1	373.838565616193	1.49696183336206	0.301382137411817	4.96698923903565	6.80003599151432e-07	5.29738583278497e-05	TRUE	HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139	HARsv2_3140	HARsv2_3140,HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139	TRUE	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
TENM2	2329.58225833127	-0.655008724638231	0.127270170389234	-5.14660051632681	2.65249361663097e-07	2.46583665842361e-05	TRUE	HARsv2_2385,HARsv2_2386	HARsv2_2383,HARsv2_2384	HARsv2_2383,HARsv2_2384,HARsv2_2385,HARsv2_2386	TRUE	TRUE	TRUE	NA	1078	1078	FALSE	TRUE	TRUE	TRUE	TRUE
TESC	8.28148614731709	-2.15835496225986	0.562755014822647	-3.83533670142427	0.000125392396256783	0.00376477170579575	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TGM3	7.80052612444458	-5.85606769545343	1.39376523548258	-4.20161699141951	2.65015230698688e-05	0.00113127249839066	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
THBS4	6.61922748995458	1.84340280497518	0.421800053788027	4.37032377881479	1.24062441480568e-05	0.000592008988814119	TRUE	HARsv2_2270	NA	HARsv2_2270	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
THEM6	5.04976350498502	1.78383148856238	0.445579281841172	4.00339863467492	6.24389607237367e-05	0.00219498307306133	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TIAM2	95.4244060478137	-2.33053738584548	0.644543702172926	-3.61579420912597	0.000299428183376412	0.0072967450512116	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TM2D3	40.2878384022116	0.967823245446354	0.235853580076747	4.1034918576662	4.06960781872813e-05	0.00154768418560721	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TMEFF2	249.656813849208	-0.842932618020016	0.197932066436335	-4.25869659826517	2.05622331143822e-05	0.000924931991345866	TRUE	NA	HARsv2_1552	HARsv2_1552	FALSE	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
TMEM101	4.85049546863471	-5.1325985687658	0.990955117560058	-5.17944604938652	2.22545761622183e-07	2.14712977623774e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TMEM138	11.0940527039205	1.41981589563334	0.321134494693778	4.4212500341554	9.8131540859515e-06	0.000482961112857613	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TMEM14A	34.1572443594402	1.48299302742378	0.350866273029296	4.22666166975803	2.37183878163912e-05	0.00104444128805512	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TMEM155	10.0990541692648	1.35334815762729	0.327442912026958	4.133081242314	3.57932133862808e-05	0.00142604707300896	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TMEM165	65.3506172346256	0.898663074660686	0.214638923790818	4.18685976797247	2.82840453411693e-05	0.00118034239452649	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TMEM168	13.3325539081601	1.1690714350087	0.261460899924348	4.47130502246019	7.77437204237634e-06	0.000399870365294357	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TMEM184C	22.8270428875488	-1.28767129665932	0.274293995253588	-4.69449320415801	2.67268495262933e-06	0.00016362046905121	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TMEM199	3.41889354038176	4.65783325817925	0.796280470559454	5.84948825243287	4.93087705355634e-09	8.59479264196279e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TMEM232	92.6437600228253	1.14074601734065	0.232397609370099	4.90859617890466	9.17306401900548e-07	6.69313682782085e-05	TRUE	HARsv2_2305	NA	HARsv2_2305	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
TMEM240	6.23949442906906	3.29650313259145	0.553789633115107	5.95262701840115	2.63872195314435e-09	4.89429708695727e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TMEM241	40.920678662468	-1.55567066096138	0.27719049426674	-5.61227997762564	1.99678016844952e-08	2.78439901267127e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TMEM38A	73.7162370104227	-0.775748971498143	0.209130676574776	-3.70939827768773	0.000207752403731776	0.00554743120602933	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TMEM39B	25.6944949976793	-1.2261837036605	0.291942908079004	-4.20008046000786	2.66820145149147e-05	0.00113511621071925	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TMEM64	24.4118253623104	-1.47601434362693	0.322675066212996	-4.5743055419492	4.77802140236764e-06	0.000264159333038387	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	1187	1187	FALSE	TRUE	TRUE	TRUE	FALSE
TMPRSS11A	3.0564986628569	2.28946342010351	0.646204117777006	3.54294155224428	0.000395690389611848	0.00889948815345643	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TMPRSS11D	3.61786128754687	3.1532692453806	0.643520249416872	4.90003111516373	9.58214787424503e-07	6.91126182883765e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TNRC6C	225.427064982261	-0.875691264782286	0.151186930057481	-5.79210957223189	6.9507768682614e-09	1.13288635969715e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TOX2	114.128511242004	-0.823334304050386	0.169495533355064	-4.85755752823079	1.18842614793905e-06	8.24019235173205e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TOX4	22.6833081039723	-7.40400408874382	0.958383909305511	-7.72550959678476	1.11406747348223e-14	5.5926187168808e-12	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TP53TG5	8.04821162279424	2.16114650414652	0.440637761355383	4.90458760842224	9.36238283129296e-07	6.79178638917495e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TPCN2	13.6041012920167	2.74166181148343	0.428184756909097	6.40298788605753	1.52365286467084e-10	3.7493810689449e-08	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TPD52	32.1882205042397	0.913267616682735	0.211163171366758	4.32493796513659	1.52574792185389e-05	0.000709190237750604	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TRIM8	19.2698328615863	0.967713785453791	0.225371233045696	4.293865602881	1.75588789858928e-05	0.000807193887446719	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TRMT2B	12.4795408438902	1.38002494099155	0.368586680505296	3.74409878050849	0.000181042422405177	0.00495007059081693	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TSPAN11	8.59744799219888	1.5023557447014	0.412606852895197	3.64113134369826	0.000271442604363565	0.00688202966618736	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TSPYL5	28.6984650983499	-7.73140712934641	1.18971519218088	-6.49853610356432	8.11053326475163e-11	2.12056650984652e-08	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TTC39C	90.550409192134	-0.645688245237943	0.162814659873576	-3.96578689989779	7.31541998450629e-05	0.00248338327611783	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TTC4	7.09001560309287	-5.69317862648229	1.42385353941646	-3.99842994302316	6.37640480272092e-05	0.00223530391827228	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TTC8	50.8334986338418	0.789130954288546	0.202124889624355	3.90417506599574	9.45473253013757e-05	0.00305816735188728	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TTLL3	18.8417016966645	-7.11924371411192	1.25121474410859	-5.68986558672942	1.2713941044309e-08	1.87717600124798e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TUBD1	19.9292575875217	-1.10288540955802	0.294046849990905	-3.75071322679407	0.000176332281079007	0.00485300466566126	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TUBE1	27.8766433995076	1.43594375036571	0.223952577778732	6.41182059437798	1.43791994176879e-10	3.60917905383965e-08	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TULP4	130.265653815177	0.93895834037012	0.173489198889602	5.41220056568257	6.22549022521647e-08	7.44094307871111e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TXNRD1	46.103862108774	0.893914169746388	0.199591110222651	4.47872737793378	7.50893588815412e-06	0.000389109586646456	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
TXNRD2	16.5007134634658	-1.09539204633292	0.303198047175719	-3.6127938703315	0.000302915501385443	0.00735096904087971	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
U2AF1L4	2.50769396629165	4.49774078014458	0.799072182058932	5.62870399086532	1.81568682787999e-08	2.61456732661436e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
UBE2J1	16.5866407623427	0.918974102924753	0.252614380431696	3.63785347989417	0.000274919739895518	0.00690282987302265	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
UBQLN2	9.91533143636538	-6.20090563202436	1.067557788067	-5.80849645924293	6.30363625750113e-09	1.04092940831104e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
UGGT1	51.8035406142839	-0.564920150198801	0.160402335157305	-3.52189480062612	0.000428474137606367	0.00946716624464773	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
UPF3A	69.4915476250051	1.25850132482426	0.23910906912174	5.26329398314668	1.41497047184612e-07	1.45556388702203e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
USP54	66.9241999186312	-0.925454113107967	0.18109042033742	-5.11045317241849	3.21386966893711e-07	2.88100459608291e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
USP8	68.0420346425369	-0.675703343530373	0.16675542824427	-4.05206205665806	5.07681941892053e-05	0.00184678503499863	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
VEGFB	25.332639515925	1.38600867204288	0.385509265140728	3.59526682591383	0.000324059266865867	0.00773183231780728	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
VGLL4	173.559228628884	-0.826686038555544	0.209618505238919	-3.94376459088525	8.02124003497005e-05	0.00266348906416579	TRUE	HARsv2_1767	NA	HARsv2_1767	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
VHL	10.5976748633711	1.09192897883338	0.286158489109563	3.81581892688603	0.000135732016030705	0.00396148093298917	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
VOPP1	55.6364803205186	0.927743011475774	0.264839329079261	3.50304093693773	0.000459978765009304	0.0098342989793301	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
VPS13C	205.041578088671	0.58748226943147	0.11623504059758	5.05426131750928	4.32059706064814e-07	3.68867300075743e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
VPS51	51.9269613153395	-1.07207910813107	0.21939853219131	-4.88644612807275	1.02672404039128e-06	7.32124244710824e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
WDR11	46.73118805676	0.537113993841146	0.144087629133699	3.72768985838998	0.000193242975877724	0.0052380115491694	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
WDR86	17.2720964021645	-2.37090144288414	0.557003720861383	-4.25652711837838	2.07626862839853e-05	0.000930613260228628	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
XPA	38.7499379703524	0.856723046536652	0.165037134615027	5.19109258976825	2.09063623307785e-07	2.04980349415055e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ZC3H4	15.9858394987585	-1.24774124578196	0.326887584472948	-3.81703467812561	0.000135065192485375	0.00395945038210974	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ZDHHC21	110.410158395876	1.07586666976439	0.178369465324458	6.03167514017809	1.62268730858002e-09	3.2846331810773e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ZFAND1	23.0135610492737	1.80708401725735	0.31632590010578	5.71272860253635	1.11178914733189e-08	1.68107877096569e-06	TRUE	HARsv2_2837	NA	HARsv2_2837	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
ZFAND2B	9.32919245917082	1.92388676814468	0.372252542018677	5.16823003467404	2.36321333496867e-07	2.22994942510202e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ZMPSTE24	29.8006474619306	-1.15756124570412	0.238018649710466	-4.86332162253765	1.15432052960764e-06	8.04817924809772e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ZNF124	27.9623443052733	1.34207688750112	0.299644059828222	4.47890369750864	7.50273701357982e-06	0.000389109586646456	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ZNF131	84.1491275844697	-1.30106098392983	0.291620596805202	-4.46148522492369	8.13935590513981e-06	0.00041523949841262	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ZNF250	29.643257115682	-0.706827230609629	0.198237561048602	-3.56555653162185	0.000363084883812389	0.00842276394056467	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ZNF484	19.9218604485993	0.935148601543712	0.23004002789893	4.06515600821687	4.80003431371138e-05	0.00176913030749924	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ZNF490	19.3228059983944	-0.904411597091274	0.257466171275398	-3.51273952850245	0.000443512035244865	0.00962988934657969	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ZNF503	1.81394807222785	3.92819335190402	0.871494747722826	4.50742056927847	6.56204837681064e-06	0.000346023979533502	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ZNF512B	10.4255394440381	-3.54377331795649	0.662939666526635	-5.34554424314888	9.01457743899611e-08	9.92394270696502e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ZNF514	10.2534554039788	2.00518424164086	0.562262187505894	3.56627972892066	0.000362084878891586	0.00842276394056467	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ZNF547	3.68346242002034	5.33476405859225	0.757494382091679	7.04264504755968	1.8862430955746e-12	6.57565301373923e-10	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ZNF558	4.50730378607801	-2.91961594804261	0.82958710441227	-3.51936033300691	0.000432588736465763	0.00947467476901452	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ZNF577	35.3807038379742	-2.14517863955032	0.496552044400383	-4.32014864049296	1.5592413793111e-05	0.000722084107393147	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ZNF580	5.75518912767443	3.43914097447069	0.846358700461551	4.0634555686557	4.83515295197004e-05	0.00176913030749924	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ZNF623	18.5901463090832	-1.11042799735991	0.315973014011143	-3.51431276761105	0.000440893359575404	0.00962297680464577	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ZNF630	15.2579766617216	-2.28786666905288	0.47845171536794	-4.78181307656814	1.73721181276229e-06	0.000113552126302952	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ZNF641	40.1254915497732	0.741129280356313	0.210550877922651	3.51995340826163	0.000431622611542731	0.00947467476901452	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ZNF654	30.5892092783833	-2.8860994999942	0.703637165691194	-4.10168712046234	4.10148629288414e-05	0.00155509525606332	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ZNF664	10.1374964299309	-6.22776231573608	1.4963273248961	-4.16203207153789	3.15428035815045e-05	0.00130217823996014	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ZNF782	56.4775085020862	2.30363416585974	0.582849933684471	3.95236240535772	7.73834260630506e-05	0.00259668983179488	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ZRANB1	47.0667911988859	0.752468330120618	0.197111748809599	3.81747072239447	0.000134826780855431	0.00395945038210974	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ZRANB3	108.276022009464	-0.753751847501731	0.20761402087984	-3.63054404662764	0.000282824431984857	0.00703822249976468	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ZSCAN25	25.6713344469006	1.51194430351818	0.250352437732766	6.03926335693236	1.54819383108984e-09	3.18521845576681e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ZZEF1	99.5443962884205	-0.615168197168144	0.163935156744114	-3.75250928102238	0.000175073348318199	0.00485300466566126	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
