genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
LRRC4C	1332.12770828007	1.29719454248571	0.344879603295987	3.76129678324994	0.00016903472272392	0.00472115162628907	TRUE	HARsv2_0384	NA	HARsv2_0384	TRUE	FALSE	TRUE	NA	384	384	FALSE	TRUE	TRUE	TRUE	TRUE
LRRC6	36.9689643665389	0.955893153650609	0.166313102573801	5.74755168929899	9.05449247117985e-09	1.23285146351906e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
LRRK1	39.1520947655476	-2.72825862615077	0.627438739234473	-4.34824701687925	1.372299926535e-05	0.000668410476412291	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
LSS	20.4149858941032	1.11477444379807	0.20749659570185	5.37249510059372	7.76545402421886e-08	8.30764911769557e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
LTBP1	34.0844189680977	-2.94008776525139	0.762784636633715	-3.85441397748445	0.000116007162028041	0.00352791323710657	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
LURAP1L	14.3663445872239	1.1087588490629	0.280214720252502	3.95681871410537	7.5954527974437e-05	0.00257086766720255	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
LYG2	4.17179036857742	4.2266134849684	0.64226551805561	6.58078842184151	4.6796010588167e-11	1.14430571197432e-08	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MAB21L3	2.60752606618219	3.22366060800486	0.844087857393411	3.81910553477182	0.000133936455783942	0.00388577872446293	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MACF1	452.819562207192	-0.553303102962317	0.145816311109226	-3.79452133134721	0.000147928564320163	0.00421016640780092	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MAF	105.774382822301	3.45450310691579	0.645604910204813	5.35080054738103	8.75659917195527e-08	9.12361489377114e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MAP3K2	67.2699213128812	-1.04604619778552	0.163699569505418	-6.3900363387999	1.65846337927362e-10	3.42615658800974e-08	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MAP4K2	13.0868752136142	-1.84027244199371	0.443822085290333	-4.14641925894667	3.3771519280679e-05	0.00136706197304424	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MAPK8	171.172594813604	-0.708064759062613	0.15954565789277	-4.43800707844084	9.07956340681978e-06	0.000490051030362678	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MAPRE3	71.7560407668399	-0.514022118402426	0.145954141091843	-3.52180564769981	0.000428618251310172	0.00915864991954198	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MAZ	3.37664146428774	5.55730241457484	0.67052550778203	8.28798062128514	1.15187340190606e-16	9.85839078688462e-14	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MB21D2	65.5782530968557	1.17117649834972	0.269841634687177	4.3402364490841	1.42329481617688e-05	0.00069044204402556	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	983	983	FALSE	TRUE	TRUE	TRUE	FALSE
MBOAT4	1.10311848335526	4.49042694253346	0.996314661259973	4.50703690022459	6.57392045121081e-06	0.000366366115564688	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MCC	32.8600711554899	-2.98874886152058	0.805159856619675	-3.71199437844346	0.000205632555488683	0.00537967091673668	TRUE	HARsv2_2307	NA	HARsv2_2307	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
MCFD2	13.4904764776037	1.50533620743004	0.409861323544637	3.67279399385949	0.000239912887874814	0.00585465625767012	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MEA1	7.15788108185803	1.84988414558189	0.496232684825166	3.72785631045977	0.000193115423733456	0.00516497546244257	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MED10	11.0050094142878	1.95854283598299	0.374573272907152	5.2287308722864	1.70677603525513e-07	1.63604723635416e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MED31	10.8982062730214	1.53589186978153	0.396811561257045	3.87058246215416	0.000108575621033894	0.00333577715699516	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MID1	33.6700016256651	2.19821603495084	0.330289648412641	6.65541910112949	2.8249390690381e-11	7.20179147344989e-09	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
