genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
ADGRL3	360.276194313454	-0.966037781123598	0.264604804230353	-3.65087014929105	0.00026135335672737	0.00858005611956316	TRUE	HARsv2_2069,HARsv2_2070	NA	HARsv2_2069,HARsv2_2070	TRUE	FALSE	TRUE	1007	1006	1006,1007	TRUE	TRUE	TRUE	TRUE	TRUE
AFF1	20.3064810831375	-1.68730085387103	0.420838057362135	-4.0093827645894	6.08776680496515e-05	0.00286916610006215	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AK4	11.5529578998477	-1.97551952495692	0.444370655912639	-4.44565701778764	8.76236526771308e-06	0.000658235935849077	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ALDH2	18.0889012643751	1.15284536704615	0.309690382859765	3.72257399923258	0.000197202086375306	0.00697965684880933	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ALMS1	53.1612282843201	-0.925542647245139	0.201285627396732	-4.59815566175971	4.26247483265491e-06	0.000378649847634178	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AMH	5.38927298155603	2.85240218918593	0.79032683332378	3.60914253308335	0.000307210788523169	0.00955169543316621	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD23	14.4399960111137	-3.42838063891867	0.633743628233687	-5.40972798176124	6.31205501383494e-08	1.00929759671221e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD7	28.8573910882735	-4.11149445581249	0.937946477792945	-4.38350647201867	1.1678417776808e-05	0.000832589364177144	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
AP3S2	16.5245917778813	-6.14090324030785	1.26713177847129	-4.84630197477678	1.25784015508866e-06	0.000136689367533081	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
APEX1	7.94622153522483	2.04239917445865	0.500509735158926	4.08063825933402	4.49122050233603e-05	0.00224420674476104	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
APOO	40.0669861990598	1.70288304063844	0.302981215738577	5.62042447577922	1.90488850917844e-08	3.55356951387238e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ARL16	7.11480362059846	2.06085595414087	0.367456663448593	5.60843266468395	2.0416710248051e-08	3.6858748033296e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ASNS	23.0493323006743	0.965978845255751	0.228295757053464	4.23126061440349	2.32385228394706e-05	0.0013477139178352	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	269	269	FALSE	TRUE	TRUE	TRUE	FALSE
ATP6V1E2	2.8112000727703	2.97548243385254	0.693928272957212	4.28788183132006	1.80385006620026e-05	0.00114070586389715	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
B3GAT3	19.7436643914099	1.07771546998673	0.278923008511536	3.86384571046298	0.000111615737374862	0.00459306966337068	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BAIAP2L1	12.9390994182411	3.42679012585282	0.422233314766483	8.11586865841699	4.82322129020636e-16	3.59908772675199e-13	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BBIP1	21.4125605481144	1.09263680475407	0.263938329666749	4.13974281845931	3.47695399292429e-05	0.00186405733755233	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BDH2	7.43670030295762	-4.95823632218217	1.15572009722538	-4.29017054742386	1.78535958463812e-05	0.00113542783129855	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BTG1	13.9579247116894	1.43355145584967	0.338506838590824	4.23492612975685	2.2862684963651e-05	0.00134495246503881	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
BYSL	2.95732792571987	2.54897715997555	0.70502431162971	3.61544576254884	0.000299831247220368	0.00940059145696802	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CA10	124.863902502832	-4.85428524063302	1.34397181502051	-3.61189512040396	0.00030396750600413	0.00947718187939897	TRUE	HARsv2_1118,HARsv2_1119	HARsv2_1120	HARsv2_1120,HARsv2_1118,HARsv2_1119	TRUE	TRUE	TRUE	509,510	511,512,508	511,512,508,509,510	TRUE	TRUE	TRUE	TRUE	TRUE
CAMKK2	18.5604978000321	-1.33749507907428	0.333426746253323	-4.01136109836285	6.03696915873407e-05	0.00286321168617417	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CASD1	55.4773119602886	1.03149043956129	0.252230146515825	4.08948118934141	4.3233912645825e-05	0.00219962356474872	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CAST	32.4444960914782	-0.878003565016249	0.235083578228127	-3.73485707353079	0.00018782182614478	0.00685473116470456	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CC2D1A	22.2879786240223	1.71448965641322	0.307037506628219	5.58397465912606	2.35082973969899e-08	4.17664083753188e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CCDC30	70.2056788613384	-1.05224232109548	0.27890920040773	-3.77270566749765	0.000161486752236254	0.00614803135299452	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CCDC90B	14.6463232227222	1.09208939963783	0.275913824522675	3.95808148260466	7.55541852180287e-05	0.00338271198058158	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CCPG1	28.2794218877885	-6.92179995625697	1.09151601817136	-6.34145522468207	2.27604910216013e-10	7.49288752955246e-08	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CD163L1	10.4383777491533	3.64959577985758	0.440150655358476	8.29169679841829	1.11644224141845e-16	1.20486552543526e-13	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CD247	4.44597376913446	1.59841657108592	0.441821585773982	3.6177874113729	0.000297132293398291	0.00939492022600869	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CDC42BPB	43.7647297997506	-0.745864185414979	0.186670039441082	-3.99562879853783	6.4522766116498e-05	0.00298431124438827	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CDH6	3.72464538269907	3.03375434559749	0.659721960904956	4.59853472428903	4.2547280627787e-06	0.000378649847634178	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CEBPD	4.62541963701484	3.11656746234088	0.536828828439401	5.80551434132359	6.41687116730554e-09	1.38123151876252e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CENPT	3.53260329194755	3.0933462206399	0.715268148060995	4.3247364348959	1.52714336203564e-05	0.00099960910241315	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CENPW	2.63591732427639	4.89157157522599	0.775375007731796	6.30865262156862	2.8147507999685e-10	8.75152936223541e-08	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CEP164	49.902319202665	-1.32957600497255	0.324387448877759	-4.09872826329228	4.15426413387979e-05	0.00214463281199203	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CFI	8.1604084773717	-4.05200738066652	1.02289025016566	-3.9613315113819	7.45329667748488e-05	0.00335039155466218	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CHKB	4.27938299033529	-4.23296363895401	1.10400650509259	-3.83418360256764	0.000125982017416912	0.00505418179551072	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CIB1	2.44679656146454	2.36707639482235	0.656990222518658	3.60290962283709	0.000314674961789241	0.00970291142508808	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CLN8	3.85015045727327	3.67756684231495	0.748148893062829	4.9155547464081	8.85314051400035e-07	0.000100094143205259	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CNTN3	254.888647298145	0.857079285170485	0.232738402502215	3.68258644020867	0.000230879543943818	0.00787876443708278	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	117	117	FALSE	TRUE	TRUE	TRUE	FALSE
COL11A1	78.9071738488182	1.31368105141481	0.343998747122809	3.8188541743317	0.000134072986323525	0.00532075749158211	TRUE	HARsv2_0114	NA	HARsv2_0114	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
COL27A1	3.37657752319225	3.62547816333645	0.626285408146468	5.78885938611644	7.08659895065359e-09	1.46889448249381e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
COL9A1	15.5948919746507	2.73198039775416	0.322699197012192	8.46602787688665	2.53903422532716e-17	4.05991572629813e-14	TRUE	HARsv2_2477	NA	HARsv2_2477	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
COMMD1	98.5317843914275	-0.869385040884	0.232842778968498	-3.73378571040685	0.000188622996402127	0.00685473116470456	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CPEB3	270.65375960058	-0.510876487698546	0.138689183350314	-3.6836072962383	0.000229956423238786	0.00787126068902672	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CPNE8	14.1348548998821	2.99550802022173	0.481665342653438	6.21906488791538	5.00126465399642e-10	1.47313566505742e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CPNE9	22.4564899149019	-1.24161165683671	0.342091292881992	-3.62947459544087	0.000283998678030734	0.00910830144182809	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CRAMP1L	9.67316327325745	2.53246561582798	0.670789677796059	3.77534971043178	0.000159783338282124	0.00610394165662736	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CRTC1	49.7509268120447	-1.00605985705098	0.188032987002162	-5.35044341469409	8.77389843413466e-08	1.34529102977081e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CTNND1	11.1978026760623	-5.59770216060773	0.972982116706947	-5.75313982085624	8.76009728391062e-09	1.75092444462164e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
CUL9	16.9165037101048	-1.30056179595415	0.355128910723305	-3.66222449562116	0.000250034593384588	0.00827999172708194	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DAG1	26.7159751762059	-1.1322769057694	0.273788355094745	-4.13559190776238	3.54040879262429e-05	0.00187809457894993	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DAPK2	5.18405348856733	2.38624664894673	0.470567011609885	5.0710028329079	3.9572488115602e-07	4.9214984386437e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DENND3	10.2397213639229	-3.10381356713669	0.815025861970235	-3.80823936020087	0.000139959763144576	0.00551609024252549	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DHX33	8.68418309850506	1.32993472779444	0.356604074909537	3.72944343984801	0.000191903174744302	0.00691263655991947	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DLEC1	6.35926942513446	-3.35829164997288	0.801581620600517	-4.18958165165634	2.79469208993095e-05	0.00158786743972575	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DLG4	28.830443693574	-0.969878602460931	0.23435088909165	-4.13857445226774	3.49470468101814e-05	0.00186405733755233	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DMD	486.703911544443	0.790625692331157	0.150151421814492	5.26552251571719	1.39791184504232e-07	1.95585341019484e-05	TRUE	HARsv2_3096,HARsv2_3097,HARsv2_3098,HARsv2_3099,HARsv2_3100,HARsv2_3101,HARsv2_3102,HARsv2_3103,HARsv2_3104,HARsv2_3105,HARsv2_3106,HARsv2_3107,HARsv2_3108,HARsv2_3109	NA	HARsv2_3096,HARsv2_3097,HARsv2_3098,HARsv2_3099,HARsv2_3100,HARsv2_3101,HARsv2_3102,HARsv2_3103,HARsv2_3104,HARsv2_3105,HARsv2_3106,HARsv2_3107,HARsv2_3108,HARsv2_3109	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
DMKN	3.74280403154642	2.38743942400152	0.57236518755738	4.17118209825118	3.03023581952674e-05	0.00170439344361622	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DRG1	18.2820124152998	-1.27649740697048	0.318417619722939	-4.00887805166431	6.10079095698017e-05	0.00286916610006215	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DSCAML1	180.601977117829	-1.22533152803102	0.247594121288145	-4.94895242930667	7.46139788523395e-07	8.69952359681496e-05	TRUE	HARsv2_0446	NA	HARsv2_0446	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
DSE	12.1615917354592	2.28226284751765	0.524937071025724	4.34768846303448	1.37579837073611e-05	0.000922114440937085	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DTX4	14.0572473942239	-1.15010699947864	0.315681467305848	-3.64325156397083	0.000269215489608383	0.00878521567109804	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DUSP19	9.94110558402025	1.53892828767431	0.36286347807105	4.24106690443227	2.22459807483386e-05	0.00133870571245244	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EEF1A1	41.6785435862384	3.06026330784021	0.656122276387814	4.66416614398165	3.09870956187643e-06	0.000291460975849436	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ELFN2	13.5424753776188	3.40932255145392	0.883788688977472	3.85762184329203	0.000114495607411179	0.00466901700921912	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ELOVL2	12.0160225975737	-2.0522534429402	0.516764654190174	-3.97135025838077	7.14664154946501e-05	0.00322549834125653	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EPB41L5	40.2730328413116	0.85922632689038	0.229334765685125	3.74660302516057	0.000179245405903305	0.0066433570472705	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EPB42	4.61730837625851	-4.33597316548443	1.15668705072843	-3.74861390793113	0.000177814574995575	0.00663426179308489	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ERAP1	16.3482291405235	2.20364419476207	0.370152652599289	5.95333892459672	2.6272642420883e-09	6.25680184291369e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ERCC5	9.32545867874709	-5.31989773815864	1.38673153504871	-3.83628525327489	0.000124909318336022	0.00502917266235647	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EYA1	4.76967923223328	3.39958887395083	0.488274929609888	6.96244813688665	3.34409726014638e-12	1.49721922531274e-09	TRUE	HARsv2_2824	NA	HARsv2_2824	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
FAAH2	49.5705819859445	2.30421072599362	0.553773503672416	4.16092628251979	3.16959393172711e-05	0.00175630024147632	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FAM120B	55.2932918635806	-1.02961247079713	0.224426797176862	-4.5877430135303	4.48063716291272e-06	0.000385782859726785	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FAM126A	34.3649401937732	2.05555795322775	0.552071147270731	3.72335696837226	0.00019659125463304	0.00697965684880933	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FAM163B	3.30453331113963	2.81471630456541	0.613398193021575	4.5887261106855	4.4595908689462e-06	0.000385782859726785	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FAM169B	6.7776780100714	-3.50056718023116	0.850340546899853	-4.11666501496774	3.84394140435712e-05	0.00201996413797978	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FAM171B	79.197601912504	0.716550081704771	0.186061360512907	3.85114931831891	0.00011756478703215	0.00475055112364929	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FAM185A	44.6364347210475	2.13415448198055	0.366474984424904	5.82346564617391	5.76396670073399e-09	1.26502116237874e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FAM219A	42.3710866962017	-0.988767721649761	0.244679376712009	-4.04107503843103	5.32067284979991e-05	0.00256699531068148	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FAM71F2	2.88482831975902	3.77118941584091	0.723374203553673	5.21333135369555	1.85479154398707e-07	2.53179045754235e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FARSB	36.8559160845661	0.670742038504361	0.17692381012006	3.79113494135807	0.000149960445676235	0.00580798362786887	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FBN2	6.9030226838696	-3.18237190170259	0.880117580114586	-3.61584857933217	0.000299365336698639	0.00940059145696802	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FBXL7	24.5611321527557	-4.09424034560474	0.770458827622422	-5.31402873043749	1.07227701218502e-07	1.60026621298493e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FCGBP	15.6320708797757	-5.28853051490112	1.34193529219646	-3.94097282160672	8.11518215720853e-05	0.0035902463986417	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FIGNL1	4.19979589980481	2.20916552859234	0.519238208846748	4.25462820522972	2.09396655976252e-05	0.00127379172301206	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FLT3	14.8992856263664	-2.43631846422839	0.641342774632026	-3.79877744101233	0.000145411593081396	0.00569088098377644	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FNTB	7.73936825074029	-5.03563881650754	1.24510306731356	-4.04435500056428	5.24673680180224e-05	0.00254228246850963	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FRMD3	48.3686308572931	-1.10330060616027	0.280467384364934	-3.9337929030803	8.36158343003911e-05	0.00368469304458377	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FRMD4B	21.9918776735055	-3.76789659044594	0.62272598037091	-6.05064941758443	1.4426308810306e-09	3.66985623894898e-07	TRUE	HARsv2_1835	NA	HARsv2_1835	TRUE	FALSE	TRUE	NA	116	116	FALSE	TRUE	TRUE	TRUE	TRUE
FRMD5	587.944749089086	-1.41245881105465	0.172462498297485	-8.18994752481359	2.61340096993087e-16	2.43764975470302e-13	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	466,764	NA	466,764	TRUE	FALSE	TRUE	TRUE	FALSE
GABPB1	23.5250191838422	-2.16977923455196	0.393717458554301	-5.51100589371681	3.56788774789559e-08	6.05081326699929e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GADD45A	6.2636315939849	2.05905856419734	0.554830665233298	3.71114773068922	0.000206321643633915	0.00721674424123254	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GALNT8	13.9488589195531	-4.01374028896502	1.03276866209554	-3.88638853624871	0.000101746612373029	0.00427708445079482	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GGT1	2.0358220867642	3.85580443346606	0.881337417489122	4.37494693513753	1.21462021839837e-05	0.000849490942565901	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GLB1L3	7.54847782803135	4.51786289449286	0.499875225165075	9.03798121421385	1.59591791223371e-19	8.93155459581597e-16	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GLRA1	9.04098615927146	2.16450374329168	0.585107186936665	3.69932858733793	0.000216170581711977	0.00749101337802528	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
